"Linear","GP","SingleCue","EqualWeighting","p"
-0.429500082777454,-0.69164469125434,-0.706567559275119,-0.677291512747459,3
-0.440954955761703,-0.694653912697368,-0.702038252807891,-0.697730166350699,3
-0.978280928801157,-0.694653912697368,-0.687613415543091,-0.693133145023972,3
-0.311754260493608,-0.694653912697368,-0.695638554503729,-0.692994686921462,3
-1.14798945364953,-0.69164469125434,-0.691084147330808,-0.693526653471057,3
-0.60797833810757,-0.694653912697368,-0.701735529427557,-0.678988603221705,3
-0.302141798760646,-0.694653912697368,-0.691090351198757,-0.691840602192071,3
-0.100306343947361,-0.694653912697368,-0.694177676536132,-0.683432279545336,3
-0.608074562524546,-0.69164469125434,-0.696647124507651,-0.695682246269587,3
-0.150815282436389,-0.694653912697368,-0.698882608444464,-0.715855504105438,3
-0.513643622759528,-0.69164469125434,-0.691807943554082,-0.685695083777537,3
-0.988222449342604,-0.694653912703353,-0.699638477494389,-0.753117992540113,3
-0.110112542560321,-0.69164469125434,-0.69442393763404,-0.693850713857879,3
-0.496919714794661,-0.694653912697368,-0.699195165573368,-0.686229986894301,3
-0.122298569671182,-0.69164469125434,-0.702063505093998,-0.685671368544943,3
-0.327971507017253,-0.69164469125434,-0.694417243923392,-0.670832538029305,3
-0.645042266663202,-0.694653912697368,-0.689495903528198,-0.69207141459617,3
-0.204347390152391,-0.694653912697368,-0.702701937470197,-0.681934433140036,3
-0.0959611806605953,-0.69164469125434,-0.698064511932373,-0.696748285057365,3
-0.0717439371068499,-0.694653912697368,-0.692223878389201,-0.687013892604893,3
-0.305270758730705,-0.694653912697368,-0.70219842610506,-0.680234669085989,3
-0.443821056423797,-0.69164469125434,-0.690669961653526,-0.703075972311638,3
-0.172837306808337,-0.694653912697368,-0.698265768146183,-0.685022328331008,3
-0.0878326797505918,-0.694653912697368,-0.696148656806602,-0.68289400313841,3
-0.64541567395283,-0.694653912697368,-0.695741313022754,-0.697970836780611,3
-1.85818856093747,-0.69164469125434,-0.696093328658414,-0.71201360664882,3
-0.334357759803678,-0.69164469125434,-0.698471802021423,-0.718730226867897,3
-0.777082242599713,-0.69164469125434,-0.692476683223604,-0.687094094557169,3
-0.945839992319578,-0.694653912697368,-0.694659044725286,-0.686374451964782,3
-1.58419303702342,-0.694653912697368,-0.692077220900558,-0.691413584321607,3
-0.133862662861711,-0.694653912697368,-0.69243626544111,-0.685896633787834,3
-0.178756104101227,-0.69164469125434,-0.693259970230118,-0.69910783810927,3
-0.283087725782965,-0.694653912697368,-0.694616032451811,-0.705140348603209,3
-0.196557109763777,-0.69164469125434,-0.692307883590379,-0.691331462605964,3
-0.0431829978723557,-0.694653912697368,-0.696578975037965,-0.687258139931771,3
-0.0797786168735188,-0.694653912697368,-0.697113481092857,-0.682284092702658,3
-1.9384788962692,-0.694653912697368,-0.692267931835416,-0.697486740165976,3
-0.968397675712794,-0.69164469125434,-0.694068974609342,-0.689611121312003,3
-0.102655109027948,-0.694653912697368,-0.696465216014528,-0.688715979297588,3
-0.602157939119954,-0.694653912697368,-0.691093269838086,-0.693462022880503,3
-0.449836579147931,-0.691644691254379,-0.698661705044658,-0.70078311825214,3
-0.508991096966921,-0.694653912697368,-0.693772891574351,-0.692100102632623,3
-0.602193953332471,-0.69164469125434,-0.700814337753926,-0.6909711573022,3
-0.514937324877093,-0.694653912697368,-0.692840609492323,-0.695774240362192,3
-0.142345838545007,-0.694653912697368,-0.694910059802594,-0.692644524608908,3
-0.0786997483926879,-0.69164469125434,-0.698086266348312,-0.692770005875283,3
-0.785877613300534,-0.69164469125434,-0.694380459120995,-0.689004617336307,3
-0.32922748523119,-0.69164469125434,-0.702794828637543,-0.700476796615649,3
-0.165136285731729,-0.694653912697368,-0.696359088097695,-0.691818000280034,3
-0.506009724997879,-0.69164469125434,-0.696127509192842,-0.68947019559461,3
-0.321057340318009,-0.694653912697368,-0.699741366471033,-0.689820953485657,3
-0.510420991251052,-0.69164469125434,-0.695132175178723,-0.694487495276745,3
-2.10853136172177,-0.69164469125434,-0.696466813909334,-0.688007899236731,3
-0.292448863945601,-0.69164469125434,-0.694866733642918,-0.69465178230294,3
-0.993290213996299,-0.69164469125434,-0.690314607520642,-0.690285641244729,3
-0.703374170460419,-0.694653912697368,-0.692550121120083,-0.691824621547056,3
-0.256868759494722,-0.69164469125434,-0.687974081192756,-0.68936326088277,3
-0.292949957558008,-0.694653912697368,-0.691721508442958,-0.694271637995083,3
-0.321795217086591,-0.69164469125434,-0.695394701808149,-0.698168065618199,3
-0.224673293347102,-0.69164469125434,-0.69902666229584,-0.691371859285979,3
