"Linear","GP","SingleCue","EqualWeighting","p"
-0.083967281858885,-0.0832393794636007,-0.494590682913021,-0.52854807513046,1
-0.117156803506492,-0.11182197070902,-0.518842712868811,-0.640600088528944,1
-0.314088116881716,-0.311783705811681,-0.604939087302592,-0.982394958740167,1
-0.0174406439430728,-0.0165789544276199,-0.394685504645324,-0.564726241688658,1
-0.521387308891405,-0.506601905069995,-0.657707955492707,-0.756793349612107,1
-0.537738989928043,-0.555187124233323,-0.662766868149255,-0.768800996012685,1
-0.321798103360131,-0.316027609070528,-0.608140167923537,-0.648914993970935,1
-0.3145587213037,-0.312152293956396,-0.604128023030944,-0.605388398682025,1
-0.434287995601988,-0.423363624610566,-0.637068862667092,-0.647245360156938,1
-0.191582582991676,-0.18956648557268,-0.55961998102654,-0.595373751503018,1
-0.762827164938137,-0.772276003458129,-0.706615156396887,-0.681790156631169,1
-0.446656548365819,-0.45193806067681,-0.641211885926917,-0.616432326528216,1
-0.106852185903878,-0.100318560145351,-0.513707416818414,-0.784151649767712,1
-1.20092131612382,-1.19708089676609,-0.776250240244113,-0.826045025377182,1
-0.478697705399219,-0.473473920945247,-0.647657628498506,-0.803435581259847,1
-0.196975930731963,-0.193169314639609,-0.5608967943099,-0.709400902653555,1
-0.301611549587339,-0.294796109250616,-0.599647657393635,-0.660445673774597,1
-0.319924834314868,-0.313969165174472,-0.60775444351959,-0.800422772681493,1
-0.429159970366255,-0.416460836630433,-0.637492730162304,-0.61904215710278,1
-0.381952424869281,-0.376082126942119,-0.624251382739616,-0.461216579808956,1
-0.0325968813252302,-0.0317039445032552,-0.432610261128952,-0.543083292983843,1
-0.0362249052993385,-0.0340207137713279,-0.439470990332918,-0.537333890089352,1
-0.124058385158338,-0.123008449914798,-0.525176768264516,-0.556981651782928,1
-0.0291909315098245,-0.0281873961175252,-0.425690006688555,-0.535545921607489,1
-0.0490481564572055,-0.0477931272819625,-0.458415067439527,-0.432476929403389,1
-0.0316886761785574,-0.0306399105273601,-0.430584518368867,-1.19729524107775,1
-0.164977207952072,-0.154752990929715,-0.549419850272432,-0.976600719298827,1
-0.0155833329176822,-0.0155314426040886,-0.389294571297852,-0.507721760416471,1
-0.228010752992085,-0.224133046465381,-0.574993328922057,-0.641090070959878,1
-0.130356356714589,-0.125657426622947,-0.526911875692459,-0.362272053226917,1
-1.56998383249879,-1.55442427580997,-0.827327865941737,-0.502949948169344,1
-0.0982170204146047,-0.0959487750808739,-0.508322872977331,-0.876970726818327,1
-0.272496676373708,-0.270387748401715,-0.5912223007854,-0.665450735975808,1
-0.7052320046086,-0.699745401062112,-0.695182728285637,-0.655325892755496,1
-0.284032865023028,-0.287176096248714,-0.593249093872328,-0.861967745424141,1
-0.0693574074647876,-0.0654616860112621,-0.482475265040966,-0.764045676857315,1
-1.15576120633825,-1.14097086596607,-0.769273114699368,-0.693452933334966,1
-2.47017261234474,-2.50297167310325,-0.941672687503067,-0.646468639655355,1
-0.184777225403736,-0.185757772066121,-0.557000724657759,-0.696524687562583,1
-0.319460812311413,-0.313846804747275,-0.605689934653147,-0.553118284154975,1
-0.730756237147269,-0.713144775102437,-0.698561710418764,-0.69807359101943,1
-0.163466202088861,-0.158183483165542,-0.54630324828121,-0.626558362594314,1
-0.579101830736715,-0.578318355575585,-0.671532036999707,-0.814027400678101,1
-1.86710207227655,-1.86533322338613,-0.865786925401248,-0.933133949533463,1
-0.490238823545563,-0.499352638060281,-0.650150732973471,-0.457994142094408,1
-0.134991049107605,-0.13080114494212,-0.531803694317043,-0.682332486687929,1
-0.828199251547149,-0.859263649320044,-0.717310923709853,-0.956980747319932,1
-1.01575454877167,-1.01442243558504,-0.74776127022689,-0.873465847261649,1
-0.0142782636425639,-0.013797200122728,-0.383501620377749,-0.52244710094252,1
-0.0550825548974622,-0.0530430417691462,-0.466100019891079,-0.666319067567297,1
-1.13575517130634,-1.15725476455524,-0.766958793697499,-0.585643866512976,1
-0.182609449629192,-0.17091182405777,-0.556538226132294,-0.592198191618334,1
-0.487766149633981,-0.487133571620744,-0.651054407879753,-0.601831495585902,1
-0.0528320499984355,-0.0509234541454216,-0.46322686170707,-0.702263178346693,1
-0.0419030308347448,-0.0396622591844235,-0.446981459531123,-0.663968103575623,1
-1.14170149811738,-1.15049790029264,-0.767681096547731,-1.11492593047186,1
-0.453173741140016,-0.454542242687868,-0.642633673230584,-0.806231974817898,1
-0.0934176713715028,-0.0915939353325196,-0.503435340763715,-0.538872087331679,1
-0.131170101029708,-0.129672643291078,-0.529846641466016,-0.605386730664497,1
-0.0781759449178771,-0.0779669846572487,-0.490313276009997,-0.256147525099726,1
-0.114473910767678,-0.112193642545497,-0.517433502624336,-0.432533501865806,1
