,Var1,participant_n,trial_n,ImageLeft,ImageRight,RewardLeft,RewardRight,MaxReward,MinReward,TotalReward,MaxPerformance,MinPerformance,responseKey,RT,response,PCorrectChoice,leftChoice,rightChoice,CumSum,CumPCorrect,SimChoice,SimReward,RandomPerformance,PCorrectChoiceSim,CumSum_sim,CumPCorrect_sim,loadings_left1,loadings_left2,loadings_left3,loadings_left4,loadings_left5,loadings_left6,loadings_left7,loadings_left8,loadings_left9,loadings_left10,loadings_left11,loadings_left12,loadings_left13,loadings_left14,loadings_right1,loadings_right2,loadings_right3,loadings_right4,loadings_right5,loadings_right6,loadings_right7,loadings_right8,loadings_right9,loadings_right10,loadings_right11,loadings_right12,loadings_right13,loadings_right14
2237,2237,participant_15,138,stimuli/crystal2.png,stimuli/aluminum_foil.png,12,63,63,12,8276,8559,4072,right,1036,correct,1,0,1,118,0.855072463768116,0,12,6075,0,61,0.442028985507246,0.855476796627045,0.147696554660797,0.00584977865219116,0.0624026656150818,0.299196720123291,0.129850938916206,0.0452127531170845,0.147579550743103,1.63590013980865,0.471676349639893,0.00437684496864677,0.918523490428925,0.0171878896653652,0.0598983690142632,1.2795844078064,0.894567668437958,0.000783947762101889,0.0503760240972042,0.674385845661163,0.345517724752426,0.0241925828158855,0.0220647361129522,0.0172531139105558,0.012248975224793,0.0210135169327259,0.292657732963562,0.0224132165312767,0.0132650202140212
2238,2238,participant_15,139,stimuli/incubator.png,stimuli/seismograph.png,26,53,53,26,8329,8612,4098,right,2149,correct,1,0,1,119,0.856115107913669,1,53,6128,1,62,0.446043165467626,0.611000180244446,0.988885641098022,0.801838994026184,0.0575740858912468,0.160585656762123,0.198682174086571,0.409530639648438,0.00504590477794409,0.02191973477602,0.59766012430191,0.449681013822556,0.363063156604767,0.130939126014709,0.0167338382452726,1.10806083679199,0.0201113317161798,0.00404966017231345,0.0823783725500107,0.437170416116715,0.229543074965477,0.0580709800124168,0.145550981163979,0.257796615362167,1.5383917093277,0.00369404768571258,0.202373489737511,0.0273356437683105,0.0409308969974518
2239,2239,participant_15,140,stimuli/peanut.png,stimuli/wheelchair.png,1,60,60,1,8389,8672,4099,right,563,correct,1,0,1,120,0.857142857142857,0,1,6129,0,62,0.442857142857143,0.0550074875354767,1.87806630134583,0.529465258121491,0.00472369929775596,0.0373301804065704,0.0931665822863579,0.528097867965698,0.0422934666275978,0.0849982872605324,0.0281481985002756,0.815486967563629,0.00740807224065065,0.0232641808688641,0.0481867641210556,1.28865790367126,0.00461080949753523,0.0472957119345665,0.437481850385666,0.493014723062515,0.0268428325653076,0.00341610005125403,1.07906782627106,0.142296656966209,0.219777196645737,0.0172781273722649,0.00185750296805054,0.0160139352083206,0.0165286120027304
2240,2240,participant_15,141,stimuli/duct.png,stimuli/sundial.png,64,50,64,50,8439,8736,4149,right,1493,incorrect,0,0,1,120,0.851063829787234,1,50,6179,0,62,0.439716312056738,1.22026979923248,0.0148210329934955,0.0106870224699378,0.0128699084743857,0.72778993844986,0.00936494674533606,0.00631416821852326,0.423066049814224,0.0383220426738262,0.392471700906754,0.0348884500563145,0.00987944845110178,0.0121193034574389,0.0114694144576788,1.44446039199829,0.0123901832848787,0.11515436321497,0.002917266683653,0.155148968100548,0.00705817667767406,0.354664891958237,0.489952921867371,1.20295262336731,0.351413607597351,0.45863065123558,0.0305232517421246,0.07298344373703,0.0147251952439547
2241,2241,participant_15,142,stimuli/petri_dish.png,stimuli/airbag.png,40,34,40,34,8473,8776,4183,right,1223,incorrect,0,0,1,120,0.845070422535211,1,34,6213,0,62,0.436619718309859,0.810440003871918,0.273925304412842,0.000412802444770932,0.0173467602580786,0.164006099104881,0.125688210129738,0.0166154094040394,0.0183047372847796,0.854099631309509,0.560915648937225,0.0821467339992523,0.797106802463532,0.0220036525279284,0.0742700174450874,0.754703760147095,0.00461404677480459,0.0357363186776638,0.538032472133637,0.511762917041779,0.0132387671619654,0.0187306217849255,1.38460338115692,0.0837962850928307,0.30942377448082,0.0125094428658485,0.54084187746048,0.00887899473309517,0.0179575756192207
2242,2242,participant_15,143,stimuli/magnifier.png,stimuli/soldering_iron.png,72,67,72,67,8540,8848,4250,right,1156,incorrect,0,0,1,120,0.839160839160839,1,67,6280,0,62,0.433566433566434,1.38069117069244,0.0183621160686016,0.00541574507951736,0.00436778180301189,0.222622618079185,0.00464481068775058,0.00827972125262022,0.279148459434509,0.490586966276169,1.19492018222809,0.000524781062267721,0.13898853957653,0.0609267726540566,0.0593221113085747,1.8514289855957,0.0229666549712419,0.0101811178028584,0.0371518507599831,0.0138395680114627,0.686915397644043,0.107797868549824,0.286295562982559,0.0152993695810437,0.294845670461655,0.0200591273605824,0.0473017878830433,0.0169621258974075,0.0198572967201471
2243,2243,participant_15,144,stimuli/plastic_film.png,stimuli/diskette.png,25,39,39,25,8579,8887,4275,right,1122,correct,1,0,1,121,0.840277777777778,0,25,6305,0,62,0.430555555555556,0.740747809410095,0.952866554260254,0.00566757703199983,0.45362800359726,0.741277098655701,0.288595616817474,0.0310001615434885,0.0243334136903286,0.0353699177503586,0.169403210282326,0.0426272638142109,0.775284349918366,0.02644894272089,0.0267486181110144,0.653633415699005,0.00539567042142153,0.00419484497979283,0.023111317306757,0.568342089653015,0.00824223831295967,0.00951490364968777,0.00347044575028121,0.00259646959602833,1.61001169681549,0.0140342824161053,0.00986799690872431,0.00108665542211384,0.00887936446815729
2244,2244,participant_15,145,stimuli/crowbar.png,stimuli/tackle.png,67,46,67,46,8625,8954,4321,right,703,incorrect,0,0,1,121,0.83448275862069,0,67,6372,1,63,0.43448275862069,1.83929526805878,0.0266180988401175,0.174463614821434,0.0042717456817627,0.00185975129716098,0.00027421917184256,0.320308983325958,0.24319826066494,0.00328546692617238,0.00207226839847863,0.629454731941223,0.00516342045739293,0.089954286813736,0.0114293415099382,0.929153323173523,0.235363721847534,0.279374271631241,0.056098535656929,0.201671913266182,1.21844220161438,0.42392572760582,0.0468943789601326,0.0449923388659954,0.116676963865757,0.0291873719543219,0.0355705693364143,0.969820022583008,0.0200670305639505
2245,2245,participant_15,146,stimuli/ballot_box.png,stimuli/marmalade.png,31,1,31,1,8626,8985,4322,right,934,incorrect,0,0,1,121,0.828767123287671,0,31,6403,1,64,0.438356164383562,0.660959362983704,0.00290907314047217,0.0372115597128868,0.41555118560791,0.933229625225067,0.43543204665184,0.0174154471606016,0.0529979057610035,0.0310727618634701,0.702876806259155,0.042022705078125,0.18912835419178,0.0113961771130562,0.055326484143734,0.23435977101326,1.6417088508606,0.14148972928524,0.134280532598495,0.0384986847639084,0.239439889788628,0.333755224943161,0.00743824243545532,0.10243009775877,0.00218510464765131,0.104285664856434,0.31914946436882,0.0164109691977501,1.37228906154633
2246,2246,participant_15,147,stimuli/gramophone.png,stimuli/kayak.png,61,27,61,27,8687,9046,4349,left,899,correct,1,1,0,122,0.829931972789116,1,27,6430,0,64,0.435374149659864,1.26712656021118,0.0493839643895626,0.0545047111809254,0.102590672671795,0.108543440699577,0.0637578219175339,0.0151115534827113,0.29078134894371,1.46163249015808,0.833679795265198,0.226819708943367,0.0350063852965832,0.00960282981395721,0.0815424025058746,0.678098797798157,0.0379436016082764,0.570110082626343,0.223937079310417,0.0244370587170124,0.394014954566956,0.538735508918762,1.61020362377167,0.015912763774395,0.0494128614664078,0.209809675812721,0.0136406999081373,1.6110942363739,0.0073880604468286
2247,2247,participant_15,148,stimuli/slide.png,stimuli/crystal_ball.png,33,23,33,23,8710,9079,4372,right,843,incorrect,0,0,1,122,0.824324324324324,1,23,6453,0,64,0.432432432432432,0.85580587387085,0.011526295915246,0.146756961941719,0.0531357862055302,0.435266673564911,0.601703464984894,0.933774769306183,1.00300323963165,0.0481239594519138,0.0133392792195082,0.15256279706955,0.0328119024634361,0.0563685707747936,0.0141941597685218,0.227904975414276,0.376670807600021,0.0100668501108885,0.0115898884832859,0.29994860291481,0.895574867725372,0.867845296859741,0.00866861827671528,0.297695577144623,0.018513236194849,0.0273264274001122,0.236715823411942,0.34742859005928,0.0212851073592901
2248,2248,participant_15,149,stimuli/tack.png,stimuli/kite.png,80,14,80,14,8790,9159,4386,left,835,correct,1,1,0,123,0.825503355704698,0,80,6533,1,65,0.436241610738255,1.80218160152435,0.0175141673535109,0.00335556059144437,0.0144767183810473,0.18398080766201,0.478688716888428,0.214184105396271,0.0503104031085968,0.536435663700104,0.0104763126000762,0.0153314098715782,0.0116765387356281,0.0337567068636417,0.0075322650372982,0.511543750762939,0.013560576364398,0.147432625293732,0.632501184940338,0.0291011389344931,1.44892370700836,0.547495186328888,0.962965369224548,0.000825868628453463,0.0528202056884766,0.00876553263515234,0.010978220961988,0.560488700866699,0.0253949761390686
2249,2249,participant_15,150,stimuli/eraser.png,stimuli/bulletproof_vest.png,41,27,41,27,8831,9200,4413,left,943,correct,1,1,0,124,0.826666666666667,0,41,6574,1,66,0.44,1.0879282951355,0.0190181285142899,0.00446181511506438,0.357807636260986,0.233172714710236,0.708985209465027,0.00869058351963759,0.0195130966603756,0.039126068353653,0.666744351387024,0.0107115218415856,0.179790213704109,0.0149107947945595,0.040049210190773,0.759734988212585,0.00800219085067511,0.228257521986961,1.91711580753326,0.296012371778488,0.0573126971721649,0.0160559471696615,0.522081613540649,0.0401183068752289,0.374072313308716,0.0331279225647449,0.0104142902418971,0.0149948755279183,0.0155697064474225
2250,2250,participant_16,1,stimuli/goalpost.png,stimuli/tool.png,27,86,86,27,27,86,27,left,4369,incorrect,0,1,0,0,0,1,86,86,1,1,1,0.738431453704834,0.00962884072214365,0.0551862232387066,0.0452907904982567,0.187436670064926,0.563980519771576,0.555970549583435,1.0127717256546,0.0277251563966274,0.0234277751296759,0.306742072105408,0.00783191621303558,0.0392880886793137,0.0173699576407671,2.25555372238159,0.00415702117606998,0.0168826319277287,0.0286886021494865,0.0320767089724541,0.415538817644119,0.0104945795610547,0.0447439551353455,0.010897877626121,0.0434813275933266,0.488815009593964,0.00569416536018252,0.0113022876903415,0.00839297473430634
2251,2251,participant_16,2,stimuli/puddle.png,stimuli/stair.png,2,32,32,2,59,118,29,right,1688,correct,1,0,1,1,0.5,0,2,88,0,1,0.5,0.151173904538155,0.0963902249932289,0.564850568771362,0.0268097072839737,0.0192257054150105,0.0292501710355282,1.59126925468445,0.442616313695908,0.310259282588959,0.0166047140955925,0.18803071975708,0.598553419113159,1.08827674388886,0.0585755109786987,0.757793366909027,0.0277176257222891,0.00181012821849436,0.0188835002481937,1.2043993473053,0.151229962706566,0.0406089201569557,0.071807399392128,0.11988477408886,0.0337797217071056,1.29553818702698,0.0393262505531311,0.00106785097159445,0.0282326582819223
2252,2252,participant_16,3,stimuli/soda.png,stimuli/shelf.png,5,68,68,5,127,186,34,right,1205,correct,1,0,1,2,0.666666666666667,0,5,93,0,1,0.333333333333333,0.0316995866596699,1.54400157928467,0.00325254420749843,0.0869986042380333,0.0284381397068501,0.79349958896637,0.0997416898608208,0.135980904102325,0.294956117868423,0.0760688558220863,0.010081603191793,0.105917170643806,0.463246136903763,1.59625089168549,1.40780758857727,0.0390933454036713,0.00599490059539676,0.0140609443187714,1.26284158229828,0.0636920407414436,0.0108396233990788,0.330347269773483,0.0442203097045422,0.307528555393219,0.0121660148724914,0.0184956695884466,0.00526064028963447,0.00966683682054281
2253,2253,participant_16,4,stimuli/pedal.png,stimuli/hinge.png,100,89,100,89,216,286,123,right,2772,incorrect,0,0,1,2,0.5,0,100,193,1,2,0.5,2.12605690956116,0.00353442737832665,0.0105473743751645,0.0393494293093681,0.0407768301665783,0.00750763854011893,0.00307443528436124,0.56064110994339,0.037833034992218,0.0365642867982388,0.0559732392430306,0.00396048370748758,0.0592698268592358,0.0263949204236269,1.71443557739258,0.0313967503607273,0.0122153544798493,0.00372222252190113,0.898768067359924,0.00465823756530881,0.0125729879364371,0.0131362481042743,0.391091227531433,0.0458004027605057,0.324893802404404,0.0228774733841419,0.0122373402118683,0.0426052324473858
2254,2254,participant_16,5,stimuli/coat.png,stimuli/finger.png,30,12,30,12,228,316,135,right,1372,incorrect,0,0,1,2,0.4,0,30,223,1,3,0.6,0.439883261919022,0.0673262178897858,0.0345303975045681,1.7143394947052,0.826493620872498,0.0325020849704742,0.0094252172857523,0.00794685818254948,0.108302608132362,0.152975142002106,0.0198639985173941,0.0144165344536304,0.0173132978379726,0.0219011846929789,0.354714930057526,0.236737489700317,0.517522692680359,1.40329098701477,0.00264949537813663,0.0533051453530788,0.010135062970221,0.00560616189613938,0.0112375458702445,0.0597159825265408,0.0756609588861465,0.0165416374802589,0.0164849776774645,0.0099029615521431
2255,2255,participant_16,6,stimuli/crowbar.png,stimuli/tackle.png,67,46,67,46,274,383,181,right,2520,incorrect,0,0,1,2,0.333333333333333,0,67,290,1,4,0.666666666666667,1.83929526805878,0.0266180988401175,0.174463614821434,0.0042717456817627,0.00185975129716098,0.00027421917184256,0.320308983325958,0.24319826066494,0.00328546692617238,0.00207226839847863,0.629454731941223,0.00516342045739293,0.089954286813736,0.0114293415099382,0.929153323173523,0.235363721847534,0.279374271631241,0.056098535656929,0.201671913266182,1.21844220161438,0.42392572760582,0.0468943789601326,0.0449923388659954,0.116676963865757,0.0291873719543219,0.0355705693364143,0.969820022583008,0.0200670305639505
2256,2256,participant_16,7,stimuli/spool.png,stimuli/inkwell.png,63,73,73,63,347,456,244,right,1854,correct,1,0,1,3,0.428571428571429,0,63,353,0,4,0.571428571428571,1.37539291381836,0.0948681235313416,0.0373690277338028,0.0342007130384445,0.218585819005966,0.164996221661568,0.0149697726592422,0.226496502757072,0.816837251186371,0.592073917388916,0.023598974570632,0.271902710199356,0.00389434606768191,0.0277427695691586,1.64872515201569,0.14305691421032,0.00368172791786492,0.029262512922287,0.0119873341172934,0.227847322821617,0.0673706978559494,0.153015106916428,0.960965037345886,0.593304634094238,0.0674760788679123,0.00738658476620913,0.0342638194561005,0.0982202291488647
2257,2257,participant_16,8,stimuli/toaster_oven.png,stimuli/humvee.png,61,41,61,41,408,517,285,left,2287,correct,1,1,0,4,0.5,0,61,414,1,5,0.625,1.23129737377167,1.02349090576172,0.00971242878586054,0.000724367971997708,0.611934840679169,0.0112504521384835,0.00319521245546639,0.317275822162628,0.0247120968997478,1.18957543373108,0.00609705736860633,0.0286922454833984,0.0368575416505337,0.0154205150902271,0.822987973690033,0.00497620599344373,0.0682274028658867,0.0043496866710484,0.0578636638820171,0.000316072284476832,0.00376899330876768,1.7639240026474,0.00991928204894066,0.40619283914566,0.0460459552705288,0.00559035874903202,0.00573512585833669,0.00127101945690811
2258,2258,participant_16,9,stimuli/fast_food.png,stimuli/switch.png,2,62,62,2,470,579,287,right,1538,correct,1,0,1,5,0.555555555555556,0,2,416,0,5,0.555555555555556,0.0341239757835865,1.98935747146606,0.156323552131653,0.0266963224858046,0.0104434350505471,0.0367306098341942,0.0202556829899549,0.0419221892952919,0.0248472783714533,0.0241890624165535,0.0360200107097626,0.0130722289904952,0.0369593687355518,0.0114135639742017,1.36134684085846,0.0330299846827984,0.00325562665238976,0.0144332610070705,0.0720632821321487,0.671268343925476,0.0301470309495926,0.214760735630989,0.0102457944303751,0.950616776943207,0.0335247665643692,0.0341815389692783,0.026964632794261,0.0488643757998943
2259,2259,participant_16,10,stimuli/nail_clippers.png,stimuli/denture.png,78,8,78,8,548,657,295,left,1257,correct,1,1,0,6,0.6,0,78,494,1,6,0.6,1.89994287490845,0.00873186159878969,0.00450552115216851,0.480987966060638,0.00383127713575959,0.0539469048380852,0.00813827663660049,0.00366038386709988,0.0247613061219454,0.0120952390134335,0.0205290094017982,0.314022958278656,0.000255418330198154,0.00665003852918744,0.134287476539612,0.783548712730408,0.262280374765396,1.01768398284912,0.0076427049934864,0.0457995124161243,0.00746577372774482,0.0173854567110538,0.0114662144333124,0.0144485691562295,0.00319555914029479,0.580445945262909,0.0197392292320728,0.0328525304794312
2260,2260,participant_16,11,stimuli/puppet.png,stimuli/flashlight.png,13,72,72,13,620,729,308,right,2006,correct,1,0,1,7,0.636363636363636,0,13,507,0,6,0.545454545454545,0.213748097419739,0.00602665217593312,0.46914729475975,1.09824049472809,0.305617123842239,0.782241582870483,0.00535121513530612,0.0335791520774364,0.243498370051384,0.0165505614131689,0.124564528465271,0.00529906805604696,0.0232944469898939,0.0103652020916343,1.72318422794342,0.0105253234505653,0.00243436545133591,0.256453394889832,0.011457952670753,0.0120312254875898,0.00423617660999298,0.328381180763245,0.132094040513039,0.78780722618103,0.00689381174743176,0.114606305956841,0.0130600510165095,0.0318631157279015
2261,2261,participant_16,12,stimuli/vent.png,stimuli/koala.png,56,0,56,0,676,785,308,left,3253,correct,1,1,0,8,0.666666666666667,0,56,563,1,7,0.583333333333333,1.11017715930939,0.0146204801276326,0.00225150468759239,0.00368225784040987,1.21252775192261,0.00699636153876781,0.0971741452813149,0.180771246552467,0.00425976561382413,0.157050043344498,0.0755972042679787,0.0148871913552284,0.02003606967628,0.0111158257350326,0.0326790809631348,0.0223430804908276,2.28926038742065,0.0795093476772308,0.0396816544234753,0.00743495346978307,0.35097324848175,0.0271973870694637,0.00997199490666389,0.00107629783451557,0.0217698384076357,0.0155683476477861,0.00128792272880673,0.0233430005609989
2262,2262,participant_16,13,stimuli/tack.png,stimuli/kite.png,80,14,80,14,756,865,322,left,1218,correct,1,1,0,9,0.692307692307692,1,14,577,0,7,0.538461538461538,1.80218160152435,0.0175141673535109,0.00335556059144437,0.0144767183810473,0.18398080766201,0.478688716888428,0.214184105396271,0.0503104031085968,0.536435663700104,0.0104763126000762,0.0153314098715782,0.0116765387356281,0.0337567068636417,0.0075322650372982,0.511543750762939,0.013560576364398,0.147432625293732,0.632501184940338,0.0291011389344931,1.44892370700836,0.547495186328888,0.962965369224548,0.000825868628453463,0.0528202056884766,0.00876553263515234,0.010978220961988,0.560488700866699,0.0253949761390686
2263,2263,participant_16,14,stimuli/scalpel.png,stimuli/bulletin_board.png,59,15,59,15,771,924,337,right,1874,incorrect,0,0,1,9,0.642857142857143,1,15,592,0,7,0.5,1.66681277751923,0.0664738938212395,0.0385091565549374,0.444969803094864,0.0208073873072863,0.193884894251823,0.00236092903651297,0.0326169580221176,0.0544599741697311,0.0121162179857492,0.00724984239786863,0.0943821743130684,0.00714139826595783,0.0279644839465618,0.330161899328232,0.0252647176384926,0.00192010682076216,0.0177245587110519,0.756845355033875,1.24146854877472,0.0167759265750647,0.02896973118186,0.00692566344514489,0.897392749786377,0.0864210650324822,0.00849000457674265,0.0098395086824894,0.0206507053226233
2264,2264,participant_16,15,stimuli/urn.png,stimuli/padlock.png,46,96,96,46,867,1020,383,right,939,correct,1,0,1,10,0.666666666666667,0,46,638,0,7,0.466666666666667,1.07261788845062,0.177931234240532,0.0258822366595268,0.0458101816475391,0.677366077899933,0.0489457063376904,0.0256682280451059,0.0683982446789742,1.59842729568481,0.234108716249466,0.0607008337974548,0.0466188155114651,0.00850172527134419,0.556909918785095,2.01978826522827,0.00920448824763298,0.00664263358339667,0.0235084369778633,0.358800977468491,0.0116571355611086,0.0262108277529478,0.210009574890137,0.020186223089695,0.0599544420838356,0.00859991926699877,0.0142728071659803,0.0263067074120045,0.0167696569114923
2265,2265,participant_16,16,stimuli/pliers.png,stimuli/chainsaw.png,87,59,87,59,926,1107,442,right,1436,incorrect,0,0,1,10,0.625,0,87,725,1,8,0.5,2.16795325279236,0.029826957732439,0.044186782091856,0.00552829215303063,0.00622419454157352,0.0145422788336873,0.0165538508445025,0.0920111984014511,0.00755814835429192,0.0385654084384441,0.00981387868523598,0.00554685574024916,0.049418430775404,0.0267089996486902,1.68115592002869,0.00410852581262589,0.0135209960862994,0.00591662991791964,0.00261572748422623,0.0186246186494827,0.160365417599678,0.786794066429138,0.0103063210844994,0.256950855255127,0.130590677261353,0.00686756847426295,0.0203569978475571,0.0123766958713532
2266,2266,participant_16,17,stimuli/guitar.png,stimuli/grinder.png,41,82,82,41,1008,1189,483,right,1404,correct,1,0,1,11,0.647058823529412,0,41,766,0,8,0.470588235294118,1.18111109733582,0.0224787928164005,0.0229105483740568,0.436147391796112,0.153474912047386,0.560615003108978,0.0166781544685364,0.0951512530446053,0.888286411762238,0.582663357257843,0.591508150100708,0.0142970271408558,0.0242896676063538,0.023207513615489,1.71023523807526,0.788980841636658,0.030324125662446,0.025712713599205,0.132215082645416,0.00296245282515883,0.0403445810079575,0.281815588474274,0.728665709495544,0.144055813550949,0.0112490728497505,0.11061093211174,0.0590567551553249,0.126836255192757
2267,2267,participant_16,18,stimuli/helmet.png,stimuli/eyedropper.png,41,54,54,41,1062,1243,524,right,2641,correct,1,0,1,12,0.666666666666667,0,41,807,0,8,0.444444444444444,0.831412255764008,0.00257467734627426,0.00144370808266103,0.773874461650848,0.0693474784493446,0.537243902683258,0.0017951064510271,1.16791963577271,0.578299760818481,0.0186072941869497,0.0179277956485748,0.207768559455872,0.0568014085292816,0.00593248521909118,1.65568673610687,0.217558979988098,0.0299026761204004,0.228826224803925,0.031127855181694,0.6242915391922,0.147027686238289,0.0101264594122767,0.0414150133728981,0.0164651162922382,0.117039807140827,0.0267737973481417,0.0351234115660191,0.0331075340509415
2268,2268,participant_16,19,stimuli/crystal2.png,stimuli/aluminum_foil.png,12,63,63,12,1125,1306,536,right,1423,correct,1,0,1,13,0.684210526315789,1,63,870,1,9,0.473684210526316,0.855476796627045,0.147696554660797,0.00584977865219116,0.0624026656150818,0.299196720123291,0.129850938916206,0.0452127531170845,0.147579550743103,1.63590013980865,0.471676349639893,0.00437684496864677,0.918523490428925,0.0171878896653652,0.0598983690142632,1.2795844078064,0.894567668437958,0.000783947762101889,0.0503760240972042,0.674385845661163,0.345517724752426,0.0241925828158855,0.0220647361129522,0.0172531139105558,0.012248975224793,0.0210135169327259,0.292657732963562,0.0224132165312767,0.0132650202140212
2269,2269,participant_16,20,stimuli/bear.png,stimuli/pocketknife.png,0,69,69,0,1194,1375,536,right,939,correct,1,0,1,14,0.7,0,0,870,0,9,0.45,0.0205758772790432,0.000611040100920945,2.26236271858215,0.0325899384915829,0.0154048325493932,0.0122907543554902,0.227916523814201,0.0319650359451771,0.0120590655133128,0.0125386193394661,0.115650102496147,0.00941125769168139,0.021034512668848,0.000182996154762805,2.04683256149292,0.170181199908257,0.0137760732322931,0.228835329413414,0.0480105876922607,0.301022350788116,0.0409851558506489,0.015044410713017,0.0701021999120712,0.0594998560845852,0.451186507940292,0.0139873130246997,0.0284494869410992,0.0105492463335395
2270,2270,participant_16,21,stimuli/stove1.png,stimuli/recliner.png,68,29,68,29,1223,1443,565,right,2852,incorrect,0,0,1,14,0.666666666666667,0,68,938,1,10,0.476190476190476,1.3681914806366,0.312609612941742,0.0127959344536066,0.00591941503807902,0.491351306438446,0.00279555562883615,0.0393749438226223,0.319329112768173,0.596982419490814,0.049485094845295,0.0112459259107709,0.368476033210754,0.0134148802608252,0.70045417547226,0.697855174541473,0.105686448514462,0.0535569936037064,0.471566051244736,1.31238460540771,0.0675451308488846,0.0270244684070349,0.645798087120056,0.331241577863693,0.356463313102722,0.0118765784427524,0.043480958789587,0.00488361576572061,0.0987386777997017
2271,2271,participant_16,22,stimuli/moccasin.png,stimuli/fire_pit.png,23,52,52,23,1275,1495,588,right,2455,correct,1,0,1,15,0.681818181818182,0,23,961,0,10,0.454545454545455,0.507363796234131,0.00790507066994906,0.323107689619064,1.2838237285614,0.403217285871506,0.497114032506943,0.17673023045063,0.242415681481361,0.39835113286972,0.00893634464591742,0.85440582036972,0.0331588722765446,0.0218617115169764,0.00930093508213759,1.23680138587952,0.640792489051819,0.141814008355141,0.0181083343923092,0.623337328433991,0.032094232738018,0.421377241611481,0.588909804821014,0.660170316696167,0.255062341690063,0.275665700435638,0.236031830310822,0.291154950857162,0.0369481593370438
2272,2272,participant_16,23,stimuli/boar.png,stimuli/trumpet.png,1,62,62,1,1276,1557,589,left,1890,incorrect,0,1,0,15,0.652173913043478,1,62,1023,1,11,0.478260869565217,0.0229278728365898,0.173633798956871,2.38519525527954,0.0107389185577631,0.0109924990683794,0.0203493572771549,0.134369388222694,0.0150973629206419,0.0268480218946934,0.0104453144595027,0.0166594590991735,0.010594179853797,0.0143899424001575,0.0116382818669081,1.54627573490143,0.0350594855844975,0.0395171828567982,0.175488471984863,0.0166559517383575,0.403159290552139,0.020896352827549,0.162858098745346,0.578296661376953,0.0114115076139569,0.128020942211151,0.00929048750549555,0.0186489224433899,0.005910431034863
2273,2273,participant_16,24,stimuli/mold1.png,stimuli/barbed_wire.png,65,51,65,51,1327,1622,640,right,3556,incorrect,0,0,1,15,0.625,0,65,1088,1,12,0.5,1.22069895267487,1.12453079223633,0.0206012390553951,0.0482767857611179,0.481149524450302,0.144241496920586,0.00660011265426874,0.0478498563170433,0.796160101890564,0.259241253137588,0.0192199256271124,0.0145606864243746,0.0198882780969143,0.0439070798456669,1.18789124488831,0.00711234286427498,0.413849830627441,0.01642812974751,0.0574806183576584,0.0044028265401721,1.0759881734848,0.375145554542541,0.00888171512633562,0.00362962111830711,0.2672199010849,0.00699084112420678,0.00916743837296963,0.0152169829234481
2274,2274,participant_16,25,stimuli/ski_boots.png,stimuli/clothes.png,41,23,41,23,1368,1663,663,left,3087,correct,1,1,0,16,0.64,0,41,1129,1,13,0.52,0.955544829368591,0.0142518309876323,0.0146787390112877,1.01999795436859,0.0277055911719799,0.775534927845001,0.0123550491407514,1.14408385753632,0.0450501888990402,0.0445464625954628,0.0186377745121717,0.0247741416096687,0.16749781370163,0.0323114469647408,0.487803161144257,0.139102533459663,0.0103632574900985,1.48944878578186,1.03217196464539,0.793104588985443,0.047350075095892,0.114016115665436,0.155167520046234,0.0760838836431503,0.115791745483875,0.0234961975365877,0.00980373471975327,0.0524833276867867
2275,2275,participant_16,26,stimuli/sock.png,stimuli/clasp.png,24,84,84,24,1452,1747,687,right,907,correct,1,0,1,17,0.653846153846154,0,24,1153,0,13,0.5,0.579407036304474,0.121740184724331,0.205381378531456,1.6663556098938,0.622952222824097,0.516814708709717,0.290477454662323,0.102311976253986,0.0441569499671459,0.0214167572557926,0.0957590416073799,0.0775552317500114,0.0466791056096554,0.0249564312398434,1.86123490333557,0.00388233526609838,0.00869734864681959,0.102637879550457,0.0422929525375366,0.496006965637207,0.00503872893750668,0.194852843880653,0.154996857047081,0.0303348079323769,0.0180290658026934,0.0470345355570316,0.0281377695500851,0.0119534656405449
2276,2276,participant_16,27,stimuli/map.png,stimuli/gravel.png,9,28,28,9,1480,1775,696,right,1387,correct,1,0,1,18,0.666666666666667,1,28,1181,1,14,0.518518518518518,0.127346068620682,0.0121889552101493,0.433421522378922,0.4902563393116,0.610418736934662,0.666595578193665,0.038268830627203,0.685699462890625,0.184091836214066,0.68047446012497,0.166016206145287,0.0116027388721704,0.297540873289108,0.00559882633388042,0.556115090847015,0.0121708083897829,0.105559349060059,0.00104583241045475,0.496428608894348,0.0151998652145267,1.02132391929626,0.42783734202385,0.0381772145628929,0.00277768238447607,0.403519660234451,0.0181034356355667,0.0087888864800334,0.00402195798233151
2277,2277,participant_16,28,stimuli/roller.png,stimuli/screw.png,61,79,79,61,1559,1854,757,right,1269,correct,1,0,1,19,0.678571428571429,0,61,1242,0,14,0.5,1.49442160129547,0.15664179623127,0.246775329113007,0.0111901648342609,0.20261937379837,0.0169502422213554,0.896929800510407,0.516568601131439,0.257435470819473,0.0324408635497093,0.461392611265183,0.0246348455548286,0.000988503335975111,0.0501754470169544,2.02073383331299,0.0169617515057325,0.0234706699848175,0.0125546520575881,0.0301739033311605,0.0507624819874764,0.0171330608427525,0.00866662990301847,0.00902065262198448,0.0105474023148417,0.486259400844574,0.0182151272892952,0.0207056514918804,0.014570314437151
